Num_Muestra,Meñique_%,Pulgar_%,Índice_%,Corazón_%,Anular_%,Acel_X,Acel_Y,Acel_Z,Gesto
44,6,17,23,0,41,10.3453,-1.7238,-0.7685,gracias
44,3,19,21,0,38,10.9176,-2.8371,-0.1724,gracias
44,0,21,16,0,33,12.8569,-7.0413,-0.1532,gracias
44,0,22,12,0,26,12.0404,-10.7787,0.3184,gracias
44,0,26,4,0,16,6.0118,-9.0549,1.3647,gracias
44,0,30,0,0,10,0.9888,-6.2153,2.3679,gracias
44,0,33,0,0,6,-2.3176,-3.632,2.7438,gracias
44,0,34,0,0,4,-3.6296,-2.9425,4.3862,gracias
44,0,26,0,0,2,-4.5394,-3.0598,6.7636,gracias
44,0,25,0,0,0,-5.1571,-4.9177,6.9983,gracias
44,0,27,0,0,0,-5.3654,-3.6703,6.7421,gracias
44,0,26,0,0,1,-5.4348,-2.2769,7.2568,gracias
44,0,23,2,0,7,-5.4684,-1.7573,6.4045,gracias
44,0,21,6,0,11,-5.0829,-2.0375,4.0606,gracias
44,0,15,5,0,16,-3.4022,-6.11,2.1763,gracias
44,0,11,3,0,18,-1.4557,-7.0677,1.7454,gracias
44,0,15,2,0,19,1.1492,-10.8577,0.2203,gracias
44,0,22,3,0,21,7.276,-12.5336,3.1963,gracias
44,2,17,3,0,27,5.0637,-7.4436,2.1668,gracias
44,12,7,14,0,43,5.3463,-6.359,0.972,gracias
45,6,15,23,0,43,10.1514,-2.1093,-1.9225,gracias
45,7,11,21,0,41,10.7667,-3.3495,-0.656,gracias
45,1,16,19,0,37,11.9447,-4.6591,0.2658,gracias
45,0,23,18,0,32,12.0859,-8.6,0.984,gracias
45,0,29,16,0,24,8.4252,-11.1402,1.2689,gracias
45,0,34,12,0,16,3.1101,-8.1259,1.5586,gracias
45,0,37,6,0,10,-1.0199,-3.8618,2.0925,gracias
45,0,33,1,0,6,-2.7605,-2.7725,3.5913,gracias
45,0,30,0,0,4,-3.9863,-3.6679,6.0454,gracias
45,0,31,0,0,0,-5.3008,-3.0765,6.1076,gracias
45,0,36,0,0,2,-5.2577,-4.8291,6.6104,gracias
45,0,38,0,0,2,-5.6647,-3.7493,6.5146,gracias
45,0,38,0,0,3,-5.272,-2.5905,7.1467,gracias
45,0,36,0,0,5,-5.4324,-1.5993,5.8921,gracias
45,0,36,0,0,6,-3.4046,-3.1101,2.6504,gracias
45,0,36,0,0,6,-0.8499,-7.513,0.9026,gracias
45,0,35,0,0,8,0.6129,-10.9439,0.498,gracias
45,0,36,0,0,5,2.5331,-9.9096,1.2881,gracias
45,0,32,6,0,14,3.1939,-11.6406,1.4413,gracias
45,0,30,9,0,26,4.956,-7.3287,1.2665,gracias
46,9,18,21,0,43,9.8258,-2.5666,-1.2498,gracias
46,9,18,21,0,43,9.7564,-2.3942,-1.2067,gracias
46,9,18,21,0,43,9.845,-2.7318,-0.9218,gracias
46,6,19,20,0,41,11.2743,-4.7477,0.6273,gracias
46,0,26,18,0,32,12.5265,-9.3709,1.0056,gracias
46,0,34,14,0,18,9.2344,-10.7117,1.1229,gracias
46,0,38,7,0,10,4.3886,-10.0389,1.2234,gracias
46,0,42,4,0,7,-0.644,-4.3718,1.9992,gracias
46,0,45,3,0,5,-2.4636,-3.2681,2.9664,gracias
46,0,49,3,0,4,-3.2513,-3.7014,5.4923,gracias
46,0,55,0,0,3,-5.0566,-3.6631,6.2537,gracias
46,0,56,0,0,3,-5.0422,-4.5322,7.1419,gracias
46,0,54,0,0,4,-4.6471,-3.0981,7.5178,gracias
46,0,49,4,0,9,-5.7748,-1.5395,5.5617,gracias
46,0,45,17,0,22,-4.6064,-2.1979,2.9137,gracias
46,0,43,15,0,23,-1.7645,-6.699,1.1181,gracias
46,0,43,12,0,25,0.8284,-10.6518,0.6512,gracias
46,0,44,7,0,34,1.9273,-11.2408,-0.0934,gracias
46,0,40,26,0,41,3.8164,-12.809,1.0511,gracias
46,0,34,23,0,41,5.6934,-8.7029,1.3862,gracias
47,11,21,21,0,45,9.7468,-2.7414,-1.3048,gracias
47,9,18,21,0,45,9.7061,-2.7557,-1.2163,gracias
47,8,21,21,0,45,9.9934,-3.0742,-0.6369,gracias
47,2,27,20,0,40,12.4546,-9.165,0.51,gracias
47,0,37,18,0,23,11.3126,-10.9654,0.2059,gracias
47,0,44,16,0,13,6.5218,-10.2639,0.6847,gracias
47,0,50,17,0,11,1.403,-7.9607,1.5634,gracias
47,0,52,21,0,11,-1.7837,-3.4165,2.2769,gracias
47,0,49,19,0,10,-2.7821,-3.3351,4.2569,gracias
47,0,55,4,0,5,-5.0398,-0.2322,5.5689,gracias
47,0,55,1,0,4,-4.9919,-3.4644,7.1204,gracias
47,0,54,0,0,5,-4.7597,-3.4046,7.4484,gracias
47,0,52,1,0,6,-5.8826,-1.2546,6.3494,gracias
47,0,50,7,0,9,-4.9033,-1.2665,5.0063,gracias
47,0,49,5,0,9,-3.7373,-4.4125,2.4373,gracias
47,0,48,1,0,10,-1.1684,-8.2432,0.2298,gracias
47,0,46,3,0,14,1.0582,-9.7205,-0.6895,gracias
47,0,45,20,0,24,10.2927,-18.014,6.0908,gracias
47,0,34,7,0,24,4.1013,-10.4076,1.7765,gracias
47,0,30,6,0,26,5.2912,-9.2081,1.3886,gracias
48,10,22,19,0,42,10.501,-3.4477,-0.1796,gracias
48,0,27,22,0,36,11.6215,-8.0517,0.7254,gracias
48,0,45,32,0,20,10.3717,-11.7914,1.0343,gracias
48,0,47,26,0,13,5.9113,-11.3461,0.2346,gracias
48,0,47,18,0,10,0.6536,-7.5202,0.7685,gracias
48,0,49,10,0,7,-1.6424,-2.9568,2.5522,gracias
48,0,51,6,0,5,-3.5338,-3.1532,3.4141,gracias
48,0,53,3,0,2,-4.8914,0.0694,5.442,gracias
48,0,54,1,0,2,-5.1858,-4.7764,6.8857,gracias
48,0,53,1,0,2,-4.9943,-3.45,7.2496,gracias
48,0,50,4,0,6,-5.8083,-2.0207,6.1292,gracias
48,0,48,9,0,8,-3.9863,-2.5786,4.276,gracias
48,0,47,7,0,9,-2.1644,-6.6272,0.6823,gracias
48,0,44,11,0,17,-0.0239,-9.0381,0.6369,gracias
48,0,35,4,0,19,2.7461,-8.5688,1.4126,gracias
48,0,21,12,0,15,7.6136,-18.4042,1.1109,gracias
48,0,15,7,0,14,6.8402,-8.3534,1.5443,gracias
48,3,11,17,0,31,7.2233,-6.9695,0.565,gracias
48,18,8,24,0,49,7.039,-5.7197,-0.8547,gracias
48,14,20,28,0,46,6.5362,-6.6224,0.3783,gracias
49,10,21,17,0,42,9.7683,-2.3822,-1.0989,gracias
49,10,18,20,0,42,9.8306,-2.5067,-0.9146,gracias
49,10,18,20,0,42,9.7923,-2.6121,-0.4908,gracias
49,6,21,18,0,38,12.4906,-6.5577,1.1947,gracias
49,0,26,14,0,23,11.3389,-10.2951,1.4868,gracias
49,0,33,12,0,16,6.7828,-9.5744,1.561,gracias
49,0,36,10,0,13,2.6145,-8.2241,2.0973,gracias
49,0,39,10,0,10,-1.221,-5.3415,2.6647,gracias
49,0,44,7,0,8,-2.6887,-3.0789,3.6559,gracias
49,0,48,5,0,6,-3.7373,-2.8802,6.0286,gracias
49,0,53,0,0,4,-5.2218,-2.3559,6.4476,gracias
49,0,54,0,0,4,-5.3486,-3.4309,7.0629,gracias
49,0,53,0,0,4,-4.9536,-3.0167,7.3861,gracias
49,0,51,0,0,7,-5.4229,-1.7502,6.3279,gracias
49,0,47,7,0,10,-4.3048,-1.1109,4.8746,gracias
49,0,46,9,0,12,-3.3639,-4.5657,1.3072,gracias
49,0,45,11,0,17,-1.0726,-8.9447,0.6728,gracias
49,0,37,12,0,30,2.9856,-10.5536,-0.1341,gracias
49,15,30,21,0,42,9.9886,-16.5032,6.0885,gracias
49,13,19,14,0,41,5.7557,-9.6606,1.8603,gracias
50,12,18,22,0,46,9.845,-2.8371,-1.1037,gracias
50,4,22,23,0,43,9.7109,-2.727,-0.8236,gracias
50,3,20,22,0,41,9.517,-3.0909,-0.6776,gracias
50,1,20,20,0,38,12.3852,-5.9687,1.664,gracias
50,0,23,17,0,33,11.8681,-10.2568,1.98,gracias
50,0,24,15,0,28,7.92,-9.742,1.2043,gracias
50,0,26,15,0,21,3.3232,-7.7093,1.5155,gracias
50,0,30,18,0,15,-1.0822,-4.8363,2.6719,gracias
50,0,34,19,0,12,-2.5714,-2.0016,4.2832,gracias
50,0,36,17,0,10,-4.1994,-2.5546,6.0669,gracias
50,0,41,9,0,8,-5.2002,-5.1499,6.3279,gracias
50,0,41,6,0,6,-5.0733,-3.9696,6.9576,gracias
50,0,40,5,0,7,-4.7645,-3.3375,7.3215,gracias
50,0,40,4,0,8,-5.1068,-1.0798,7.2042,gracias
50,0,38,21,0,16,-4.9775,-0.4741,4.6017,gracias
50,0,39,21,0,18,-2.976,-4.1827,2.6983,gracias
50,0,36,9,0,15,-1.3048,-8.1523,0.0192,gracias
50,0,34,5,0,16,1.6999,-9.8713,0.3879,gracias
50,0,37,11,0,21,6.8522,-9.8378,0.8595,gracias
50,0,30,8,0,20,4.4867,-11.8226,0.8116,gracias
